"massspectroscopy_ID","UID","Analysis","atom","delta","percentage","amplitude"
"NiWUE_FLT_1042","NiWUE_Rothamsted_061_2020_grain","16599","N",3.15628571428571,1.78820671363062,2016
"NiWUE_FLT_1044","NiWUE_Rothamsted_071_2020_grain","16601","N",4.09728571428571,2.00598449847836,2237
"NiWUE_FLT_1046","NiWUE_Rothamsted_081_2020_grain","16603","N",3.81328571428571,2.35375028683643,2737
"NiWUE_FLT_1048","NiWUE_Rothamsted_091_2020_grain","16607","N",2.09828571428571,2.45298694577203,2820
"NiWUE_FLT_1050","NiWUE_Rothamsted_031_2021_grain","16609","N",1.79228571428571,1.44600790602581,1681
"NiWUE_FLT_1052","NiWUE_Rothamsted_061_2021_grain","16611","N",3.64128571428571,1.548074726867,1751
"NiWUE_FLT_1054","NiWUE_Rothamsted_071_2021_grain","16613","N",4.80928571428571,1.70231610634586,1948
"NiWUE_FLT_1056","NiWUE_Rothamsted_081_2021_grain","16620","N",6.11628571428571,2.02043186318096,2175
"NiWUE_FLT_1058","NiWUE_Rothamsted_091_2021_grain","16622","N",4.71028571428571,2.17540675154053,2511
"NiWUE_FLT_1060","NiWUE_Rothamsted_031_2022_grain","16624","N",1.42728571428571,1.26701739713935,1453
"NiWUE_FLT_1062","NiWUE_Rothamsted_061_2022_grain","16628","N",2.4962,1.78075220283558,2035
"NiWUE_FLT_1064","NiWUE_Rothamsted_071_2022_grain","16631","N",2.1092,1.90308067191611,2143
"NiWUE_FLT_1066","NiWUE_Rothamsted_081_2022_grain","16633","N",2.0382,2.22035439917546,2553
"NiWUE_FLT_1068","NiWUE_Rothamsted_091_2022_grain","16635","N",0.6952,2.33785966798303,2653
"NiWUE_FLT_1070","NiWUE_Rothamsted_31_2023_grain","16637","N",1.8762,1.43792525993613,1670
"NiWUE_FLT_1071","NiWUE_Rothamsted_61_2023_grain","16644","N",2.2312,1.499402130174,1731
"NiWUE_FLT_1072","NiWUE_Rothamsted_71_2023_grain","16645","N",2.8972,1.69802165052491,1909
"NiWUE_FLT_1073","NiWUE_Rothamsted_81_2023_grain","16646","N",2.4142,1.93350936780783,2203
"NiWUE_FLT_1074","NiWUE_Rothamsted_91_2023_grain","16647","N",2.0192,2.11968605338085,2319
"NiWUE_FLT_1080","NiWUE_Rothamsted_31_2024_grain","16653","N",1.8642,1.34497217453331,1560
"NiWUE_FLT_1081","NiWUE_Rothamsted_61_2024_grain","16654","N",2.9622,1.45027084941387,1563
"NiWUE_FLT_1082","NiWUE_Rothamsted_71_2024_grain","16655","N",3.0512,1.37405356988519,1543
"NiWUE_FLT_1083","NiWUE_Rothamsted_81_2024_grain","16656","N",4.5832,1.68517783772332,1949
"NiWUE_FLT_1084","NiWUE_Rothamsted_91_2024_grain","16657","N",2.7372,1.94226695131816,2253
"NiWUE_FLT_1090","NiWUE_DOK_N0_1_1992_grain","16666","N",5.579,1.97051838946143,2185
"NiWUE_FLT_1091","NiWUE_DOK_M2_1_1992_grain","16667","N",-0.773,2.27622774474833,2484
"NiWUE_FLT_1092","NiWUE_DOK_K2_1_1992_grain","16668","N",0.117,2.28284162876309,2482
"NiWUE_FLT_1096","NiWUE_DOK_N0_1_1993_grain","16677","N",3.676,2.15929558270217,2493
"NiWUE_FLT_1097","NiWUE_DOK_M2_1_1993_grain","16678","N",0.771,2.27669118252732,2473
"NiWUE_FLT_1098","NiWUE_DOK_K2_1_1993_grain","16679","N",1.482,2.5615717798974,2770
"NiWUE_FLT_1101","NiWUE_DOK_K2_1_1993_straw","16683","N",0.467,0.764589168435882,873
"NiWUE_FLT_1102","NiWUE_DOK_N0_1_1995_grain","16684","N",5.405,1.75242679054528,1920
"NiWUE_FLT_1103","NiWUE_DOK_M2_1_1995_grain","16685","N",0.265,2.10354815377183,2322
"NiWUE_FLT_1104","NiWUE_DOK_K2_1_1995_grain","16686","N",2.039,2.06799842557468,2319
